text,source,category,sentiment_score,word_count,char_count,has_images,has_videos,readability_score,num_shares,num_comments,political_bias,fact_check_rating,is_satirical,trust_score,source_reputation,clickbait_score,plagiarism_score,label
315,5,2,0,482,7016,1,1,79,3753,130,1,1,1,86,8,0,69,0
316,4,4,0,452,5825,1,1,57,21521,933,0,0,1,21,7,0,52,0
317,9,2,0,318,6830,1,1,43,7601,360,1,1,0,31,8,0,15,1
318,5,2,0,480,6089,1,0,71,18491,869,1,0,0,15,10,0,34,0
319,11,0,0,166,2769,1,0,62,42504,772,2,1,1,85,3,0,76,0
320,7,5,0,821,7387,0,1,71,20083,240,2,0,1,49,9,0,63,0
321,0,3,0,1095,6530,0,1,67,49356,387,0,0,1,23,8,0,21,0
322,10,2,0,1322,7359,1,1,46,29583,142,1,0,1,13,2,0,23,0
324,5,0,0,744,6469,1,1,52,36189,327,1,0,0,76,1,0,27,1
325,0,1,0,1072,4093,1,0,73,26924,319,0,1,0,41,3,0,84,0
326,5,0,0,1141,6585,1,0,46,31549,220,0,1,0,50,1,0,20,1
327,9,3,0,626,4277,0,0,37,9073,18,2,1,0,58,2,0,15,1
328,0,3,0,780,3532,0,0,68,16578,403,0,0,0,47,5,0,89,0
329,7,0,0,1210,7729,0,0,38,11617,239,2,0,0,53,8,0,14,0
330,9,2,0,816,6105,0,0,31,25979,8,0,0,0,11,7,0,96,1
331,6,1,0,1295,1037,0,0,35,49936,149,2,2,1,67,6,0,4,0
332,3,2,0,1238,7644,0,0,61,43147,818,1,1,1,6,5,0,86,1
333,6,1,0,463,6012,1,1,37,40378,675,2,1,1,83,5,0,45,1
336,0,3,0,862,1193,1,1,72,24169,813,2,2,0,70,7,0,89,0
337,4,3,0,1417,7730,1,1,36,22816,814,2,2,0,89,5,0,42,0
338,7,5,0,1295,4385,1,0,70,20274,16,2,0,0,61,6,0,98,1
339,6,5,0,1155,1195,1,0,49,11877,791,1,0,0,74,9,0,4,0
340,9,5,0,257,5944,0,0,42,48485,255,0,1,0,32,3,0,7,0
341,9,2,0,1468,4653,0,1,36,29290,555,0,2,0,58,6,0,81,0
342,5,3,0,448,7607,1,0,74,29370,447,1,2,0,36,2,0,79,1
343,9,3,0,1462,6589,0,0,43,6024,655,0,1,1,57,10,0,97,0
344,2,5,0,528,2240,1,0,76,1744,337,2,1,1,85,7,0,96,1
345,0,2,0,1134,7183,0,0,68,16042,741,1,1,1,100,5,0,36,0
347,5,2,0,597,7907,0,0,67,175,387,1,0,0,65,1,0,99,1
348,2,1,0,422,1686,0,0,47,21709,138,0,0,0,60,10,0,13,0
349,6,2,0,1414,3030,1,0,41,38427,384,0,1,1,90,10,0,98,0
350,8,5,0,441,2025,1,0,62,3064,219,0,1,0,25,7,0,94,0
351,4,3,0,197,6590,1,1,60,33412,978,0,1,0,42,6,0,59,0
352,2,5,0,764,7300,0,0,68,43962,349,1,1,1,68,6,0,23,1
353,5,0,0,328,646,1,1,42,33526,339,1,1,0,17,7,0,67,0
354,2,3,0,930,642,0,0,39,46924,661,0,2,0,90,1,0,38,0
355,5,2,0,1346,6005,1,1,30,33464,319,1,1,0,2,9,0,85,1
356,8,1,0,760,1251,1,0,37,40738,101,1,0,1,33,10,0,93,0
358,7,3,0,1294,5099,1,0,36,27349,780,2,1,1,74,10,0,10,1
359,10,3,0,319,2654,0,1,65,46831,48,0,1,0,17,9,0,45,0
360,1,3,0,430,6292,0,1,73,13049,286,0,0,0,45,3,0,58,1
361,3,0,0,665,2584,0,1,30,13719,528,1,1,1,12,7,0,62,0
362,7,2,0,144,911,0,1,50,48907,721,0,0,1,18,6,0,65,0
363,0,4,-1,947,6513,1,0,40,12270,890,1,0,0,27,2,0,19,0
364,5,5,0,435,7317,1,0,72,6756,431,2,2,1,52,10,0,81,1
365,1,1,0,498,2784,1,1,61,29828,301,0,1,1,85,6,0,62,1
366,5,2,0,1233,6193,1,1,42,1101,643,1,0,1,40,10,0,64,0
367,2,4,0,1024,7649,0,1,52,35127,909,1,1,0,3,7,0,2,1
369,3,5,0,1335,7379,0,0,46,43830,861,0,2,1,87,7,0,60,0
370,9,3,0,203,4320,1,0,53,30633,850,0,1,0,44,9,0,72,0
371,10,5,0,530,3075,1,1,79,40182,722,2,0,1,39,6,0,89,1
372,9,4,0,795,3514,1,0,73,23847,563,2,2,0,40,10,0,95,1
373,12,2,0,1462,6089,1,0,55,30417,742,2,1,1,3,5,0,43,0
374,7,2,0,1345,5284,1,1,56,39151,254,0,0,1,10,4,0,97,0
375,5,1,0,1181,2784,1,1,66,17020,728,0,0,0,24,7,0,12,0
376,4,4,0,543,5573,0,1,74,20471,227,2,2,0,70,1,0,57,1
377,4,1,0,940,6118,1,1,71,4027,127,0,2,0,59,7,0,39,0
378,10,2,0,1127,2281,1,1,60,5356,428,2,0,1,5,10,0,5,1
380,2,5,0,790,4740,0,0,50,14719,333,0,1,0,76,10,0,26,1
381,12,3,0,520,3682,1,0,54,24602,208,1,1,1,22,7,0,14,1
382,3,5,0,1232,6773,1,1,35,31154,544,2,0,0,72,1,0,84,1
383,1,0,0,1141,2490,1,1,48,34649,807,1,1,0,7,6,0,34,1
384,8,4,0,589,5208,0,0,43,26740,747,2,1,0,31,2,0,8,1
385,10,5,0,937,1134,0,1,69,14077,273,2,1,0,75,10,0,92,1
386,10,2,0,111,2941,1,0,66,2667,955,0,1,0,92,6,0,6,0
387,2,1,0,249,6571,1,1,59,47947,490,2,2,0,33,9,0,92,1
388,8,1,0,842,5564,0,0,63,35558,709,2,1,1,95,5,0,40,0
389,3,4,0,367,2177,1,0,59,37747,889,2,2,1,32,8,0,97,1
391,3,0,0,479,971,1,1,66,33631,97,1,1,0,66,3,0,30,0
392,12,1,0,1096,5151,1,0,58,20074,596,0,2,0,48,10,0,79,1
393,6,2,0,164,762,1,0,56,22514,882,0,2,0,35,9,0,55,1
394,11,0,0,216,3497,1,1,47,21867,764,0,2,0,57,6,0,69,0
395,12,2,0,1260,4661,1,1,33,35312,382,1,0,0,48,4,0,6,1
396,4,0,0,1452,4208,0,1,70,11094,873,2,0,1,60,5,0,75,1
397,0,0,0,1187,6675,1,1,30,22784,770,2,0,1,22,1,0,10,1
398,7,1,0,664,4713,1,1,67,35351,63,2,0,1,28,4,0,27,1
399,2,3,0,1439,4283,0,1,43,19893,660,0,1,1,4,6,0,66,1
400,9,5,0,1157,2586,1,0,55,6559,613,1,0,0,79,1,0,56,0
402,4,0,0,932,6175,0,1,77,6742,702,1,1,1,97,3,0,73,1
403,12,4,0,827,1707,0,0,45,10512,397,2,2,0,68,2,0,81,0
404,1,2,0,663,664,1,0,55,14254,624,1,0,0,51,4,0,81,0
405,1,0,0,921,1069,0,1,39,47576,706,1,1,1,3,1,0,86,1
406,9,5,0,375,6343,0,1,48,9669,755,0,0,1,35,8,0,67,1
407,6,1,0,1213,2816,1,1,58,40481,295,0,0,0,93,4,0,46,1
408,12,5,0,405,5571,0,1,35,15531,619,0,2,1,22,1,0,53,1
409,8,2,0,153,3865,1,1,48,43663,666,0,2,1,28,4,0,14,1
410,10,5,0,115,2908,1,1,67,32317,557,1,0,1,39,8,0,40,1
411,12,3,0,116,2500,0,0,35,20876,454,1,2,0,88,3,0,48,1
413,11,3,0,950,4751,1,1,38,26019,387,1,0,0,26,8,0,73,0
414,3,4,0,1195,1887,1,1,39,28570,850,2,2,0,0,8,0,37,0
415,6,1,0,659,7778,1,0,43,9969,453,0,2,0,5,8,0,86,1
416,12,1,0,828,6611,0,0,46,34489,542,0,0,1,46,6,0,88,1
417,12,2,0,578,873,1,0,74,971,949,1,1,1,9,8,0,41,1
418,10,0,0,1365,642,1,1,77,16019,773,0,1,0,25,10,0,83,1
419,5,1,0,1320,4211,1,0,68,25916,594,2,0,1,33,2,1,11,0
420,9,0,0,482,1719,1,0,45,27346,555,2,2,1,96,9,0,85,1
421,11,4,0,1130,3169,0,0,55,5564,954,0,1,1,31,5,0,99,1
422,7,0,0,1125,3223,1,0,53,38444,107,2,2,1,15,2,0,98,0
424,12,3,0,564,6434,0,1,57,4117,843,0,2,0,62,6,0,32,1
425,6,0,0,1072,6310,1,1,55,29877,774,1,2,0,37,1,0,16,1
426,5,2,0,1440,7074,1,1,43,31210,640,2,0,0,7,2,0,48,1
427,3,5,0,116,1121,0,0,32,4819,267,2,1,1,10,10,0,72,0
428,9,1,0,152,1888,1,1,44,21638,944,2,0,0,84,7,0,1,1
429,2,2,0,1459,5654,0,1,52,43906,792,2,0,0,21,2,0,64,0
430,9,1,0,943,4867,1,1,40,34830,205,2,1,0,62,9,0,74,0
431,12,0,0,407,3473,0,1,46,26216,576,1,2,1,74,7,0,4,1
432,12,4,0,720,2887,1,0,79,23764,83,0,0,0,2,2,0,60,0
433,2,2,0,765,1294,1,1,31,9981,67,0,1,1,29,4,0,6,1
435,10,3,0,1088,5822,0,1,55,46782,847,1,0,1,24,9,0,48,1
436,9,4,0,460,5619,0,0,75,15666,116,1,1,1,36,1,0,21,1
437,6,4,0,565,6895,0,1,57,34250,878,0,0,0,18,6,0,49,1
438,2,5,0,853,5140,1,1,67,47271,709,0,2,1,35,1,0,71,0
439,2,1,0,1132,5238,1,0,75,46234,927,2,2,1,83,8,0,22,0
440,6,0,0,1060,4439,1,0,71,35595,309,1,1,1,28,5,0,3,1
441,6,2,0,301,4036,0,1,34,46813,270,2,2,0,72,1,0,69,1
442,2,0,0,1147,5726,0,1,39,26954,695,1,1,1,39,2,0,28,0
443,7,5,0,231,5392,0,1,64,46633,963,1,1,0,1,9,0,29,0
444,8,2,0,1187,4455,0,0,64,20234,616,1,2,1,13,2,0,42,0
447,12,1,0,1017,6101,0,0,59,3223,735,2,2,1,86,9,0,69,0
448,9,0,0,1017,2804,1,1,38,2001,963,1,0,1,57,6,0,13,1
449,5,0,0,416,768,1,1,68,6752,591,2,0,0,30,8,0,60,0
450,6,0,0,366,1369,1,0,35,32552,953,0,2,1,44,5,0,24,1
451,8,5,0,1224,7930,1,0,35,41634,303,1,2,0,93,8,0,66,1
452,8,4,0,1360,5360,0,1,69,32134,610,1,2,1,47,5,0,5,1
453,1,3,0,1366,5941,0,0,63,9068,617,2,1,0,98,1,0,66,1
454,4,4,0,243,2058,0,0,67,9168,955,0,2,0,11,9,0,58,0
455,11,3,0,1118,4865,1,0,61,33797,324,1,1,1,0,4,0,54,1
456,9,4,0,671,2682,1,1,48,4480,965,1,1,0,92,6,0,4,0
458,0,4,0,978,7480,0,0,33,36198,924,1,2,0,20,4,0,43,1
459,9,5,0,676,1934,1,0,37,38134,34,2,2,1,85,9,0,23,0
460,11,4,0,986,6801,0,0,64,19885,522,1,1,0,35,4,0,74,0
461,9,5,0,1356,6384,0,0,34,30879,449,2,0,1,16,7,0,81,1
462,0,0,0,1438,1398,1,0,52,8752,261,0,2,0,82,10,0,34,0
463,5,1,0,346,7941,0,0,57,28101,302,2,1,0,3,8,0,25,1
464,10,3,0,634,2056,0,0,47,49590,948,2,1,1,100,10,0,23,1
465,12,4,0,1291,4331,1,1,77,20934,377,1,2,1,17,9,0,43,1
466,8,4,0,1413,6571,1,0,59,27612,310,0,2,0,33,1,0,30,1
467,0,3,0,1455,6691,0,1,51,10785,32,1,1,1,10,9,0,58,0
469,4,1,0,777,860,1,0,79,22588,96,0,2,1,39,8,0,61,1
470,3,2,0,937,5160,1,0,41,4487,226,1,2,1,22,10,0,11,0
471,8,4,0,1206,4058,0,0,70,2965,770,1,1,0,61,10,0,53,0
472,12,2,0,1061,7016,0,1,73,42093,94,0,1,0,85,7,0,18,1
473,4,1,0,759,7663,1,1,59,18484,741,2,2,1,79,1,0,2,1
474,6,5,0,599,6069,1,1,47,13117,163,1,2,1,38,5,0,60,1
475,7,0,0,1135,3263,1,1,43,41224,800,0,1,0,0,4,0,23,1
476,5,3,0,630,4842,0,0,53,48719,999,1,0,1,31,2,0,95,1
477,10,0,0,1193,1047,0,1,37,24696,873,0,1,0,78,7,0,56,1
478,9,0,0,759,5950,0,0,56,35421,442,2,1,1,70,6,0,61,1
480,10,0,0,984,6150,1,0,43,21874,425,0,0,1,85,1,0,22,1
481,3,4,0,715,3955,0,0,73,32733,992,0,0,0,29,2,0,56,0
482,8,0,0,1443,5185,0,0,64,8316,186,0,0,1,87,8,0,99,0
483,3,4,0,768,1474,0,0,51,41094,86,1,2,0,64,10,0,7,1
484,3,1,0,1367,6184,0,1,45,37619,545,1,0,0,90,8,0,88,0
485,11,2,0,351,6657,0,0,55,14125,529,1,1,0,26,1,0,31,1
486,12,2,0,1121,1505,0,1,33,24511,987,0,1,0,69,8,0,56,0
487,0,1,0,163,6120,1,0,67,34336,227,0,2,0,66,9,0,80,0
488,10,5,0,929,5711,0,0,55,9393,336,0,1,1,86,9,0,14,1
489,0,1,0,1464,5179,0,1,33,26255,351,0,1,0,45,10,0,99,1
491,4,3,0,1322,4640,1,1,79,27100,293,1,1,0,63,1,0,85,1
492,4,5,0,513,4981,0,0,53,3286,784,2,0,0,33,4,0,10,0
493,11,1,0,179,3257,0,0,62,19807,451,2,1,0,55,5,0,87,0
494,1,5,0,1023,3085,1,0,51,14431,164,2,1,1,63,9,0,87,1
495,0,1,0,776,4218,1,0,33,4948,378,0,1,0,63,4,0,99,1
496,2,2,0,1416,4399,1,1,45,38729,36,2,1,0,5,5,0,41,1
497,12,2,0,181,1533,0,1,48,15712,25,0,2,0,25,8,0,48,0
498,9,0,0,1245,2852,1,1,70,135,461,2,2,0,11,7,0,16,1
499,12,3,0,960,1443,1,1,62,9780,583,2,2,0,86,5,0,80,0
500,6,0,0,452,6252,1,0,62,43738,114,0,0,0,15,9,0,46,0
502,4,5,0,1259,4424,1,0,40,6767,213,0,2,0,52,7,0,36,0
503,12,3,0,1083,3284,0,0,66,34377,333,0,2,1,92,6,0,34,1
504,2,0,0,1429,6930,0,0,71,45422,223,0,0,0,59,10,0,80,1
505,4,5,0,548,7901,1,0,41,38715,176,2,0,1,51,4,0,23,1
506,3,5,0,1344,6176,1,1,73,36031,519,0,0,0,75,5,0,4,1
507,6,5,0,305,7425,0,0,30,35455,726,2,1,1,40,9,0,76,0
508,2,0,0,1473,4013,1,0,57,23281,572,0,1,0,54,7,0,60,1
509,7,4,0,100,6588,0,1,41,2951,108,2,0,1,75,5,0,91,1
510,1,0,0,723,2946,0,0,74,3230,526,1,0,0,37,9,0,83,1
511,9,4,0,320,613,0,0,59,39411,261,1,1,0,95,10,0,76,0
513,2,0,0,349,6300,0,1,58,18162,522,2,0,0,26,8,0,70,0
514,4,2,0,692,3489,1,0,39,38996,217,1,1,1,99,8,0,95,1
515,9,2,0,472,2212,0,1,50,17314,322,1,0,1,100,7,0,46,0
516,10,3,0,202,2605,0,1,78,39232,218,1,2,0,5,5,0,23,1
517,9,5,0,549,4639,0,1,60,49158,167,1,1,0,90,8,0,8,1
518,8,5,0,1176,6700,1,1,34,43226,647,2,2,0,65,3,0,82,1
519,6,2,0,837,6628,0,1,34,29969,422,0,0,0,13,3,0,92,1
520,7,0,0,168,2171,0,0,69,37475,835,1,1,0,39,8,0,32,1
521,8,0,0,1232,7267,0,1,60,23161,305,2,2,0,49,3,0,27,1
522,9,1,0,806,2746,0,1,34,34030,40,0,2,1,91,6,0,55,0
524,4,3,0,1042,4521,0,0,73,865,636,0,1,1,64,7,0,60,1
525,1,1,0,890,3385,1,0,65,24947,167,0,0,1,20,3,0,29,0
526,9,2,0,501,2458,1,0,33,46247,826,0,0,0,80,6,0,84,0
527,5,1,0,1225,3755,1,0,48,17458,814,0,0,1,21,2,0,35,0
528,10,3,0,750,2619,0,1,77,15136,385,0,1,0,44,2,0,47,0
529,2,0,0,258,3299,1,1,45,30496,485,1,1,0,94,1,0,34,1
530,6,1,0,1323,5495,0,0,46,38447,810,1,0,1,62,2,0,56,0
531,10,3,0,1205,1712,1,0,47,41906,440,0,1,0,26,9,0,61,0
532,2,1,0,561,7410,0,0,76,27823,72,1,0,0,80,1,0,21,0
533,3,2,0,1191,1213,0,0,49,13521,934,1,1,1,2,7,0,83,1
535,11,0,0,787,2215,0,0,38,33485,183,2,2,1,5,8,0,47,1
536,9,4,0,353,3021,1,1,49,3598,673,1,0,1,10,6,0,85,1
537,7,2,0,723,2312,1,0,77,7613,522,1,1,0,52,8,0,68,0
538,3,5,0,701,2589,0,1,79,48626,428,2,0,1,93,10,0,72,0
539,5,5,0,1433,645,0,0,54,6444,15,0,2,0,29,10,0,89,0
540,2,0,0,1271,500,1,1,71,29552,558,0,0,1,97,9,0,6,1
541,0,4,0,389,1268,0,0,72,11719,841,1,1,0,11,4,0,8,1
542,5,0,0,390,5354,1,0,61,6619,260,0,1,1,5,8,0,47,0
543,5,4,0,1425,1860,1,0,32,16621,250,2,2,1,34,2,0,45,0
544,12,1,0,893,3756,1,1,79,42343,208,2,2,1,77,7,0,30,0
546,1,3,0,1347,7181,1,0,37,28224,697,1,0,0,80,8,0,9,1
547,12,4,0,119,4803,1,1,37,37254,823,0,2,0,4,3,0,89,0
548,0,5,0,338,4507,1,1,39,8865,881,1,0,0,29,5,0,49,0
549,9,3,0,522,1669,0,1,52,40221,459,2,0,0,47,4,0,77,1
550,8,5,0,308,6680,1,0,65,47047,189,1,2,1,98,8,0,63,0
551,9,1,0,967,5239,1,1,56,20011,858,1,1,0,28,10,0,66,0
552,10,0,0,126,5524,1,1,44,22354,700,1,0,0,11,4,0,38,1
553,11,3,0,739,2178,0,1,61,11838,218,0,0,0,38,5,0,62,0
554,1,3,0,616,4740,1,0,31,17111,547,0,0,0,12,8,0,31,1
555,1,3,0,489,5756,1,0,79,26781,373,1,0,0,57,5,0,70,1
558,12,5,0,1367,6562,1,1,70,33288,591,1,2,0,22,7,0,50,0
559,0,2,0,225,1223,0,0,52,39478,621,0,1,0,82,1,0,89,1
560,0,1,0,1224,7903,0,0,47,15033,47,0,0,1,50,4,0,52,1
561,10,1,0,328,6520,1,1,34,36044,123,1,2,1,1,3,0,87,0
562,2,1,0,352,582,1,0,55,15143,547,0,0,0,2,3,0,58,1
563,5,0,0,133,6992,0,1,45,20203,553,1,0,0,38,6,0,46,0
564,4,4,0,789,1205,0,1,74,1326,613,1,0,1,91,6,0,74,1
565,12,4,0,213,7257,0,1,30,3956,909,2,0,1,35,6,0,24,0
566,6,5,0,571,7701,0,1,55,38424,369,2,1,1,9,3,0,11,1
567,9,2,0,677,1316,0,1,71,49574,942,2,1,1,98,5,0,23,1
569,1,1,0,856,4425,1,1,55,35629,951,2,2,1,5,6,0,70,1
570,2,0,0,240,4562,1,1,39,13959,815,1,1,0,26,6,0,53,1
571,3,0,0,739,2843,0,0,65,41128,273,0,1,1,73,3,0,6,0
572,1,2,0,906,4985,1,0,72,27895,500,2,1,1,35,5,0,10,0
573,12,4,0,261,504,0,1,64,21116,295,1,0,1,97,1,0,94,1
574,3,0,0,1337,3744,0,1,47,47492,322,1,0,0,84,7,0,59,0
575,12,2,0,443,5902,1,0,49,40951,173,2,2,0,23,3,0,82,0
576,7,3,0,778,4268,0,1,65,15935,931,0,0,1,85,5,0,68,1
577,11,5,0,590,3577,0,1,65,41086,628,2,2,1,61,10,0,10,0
578,9,2,0,1492,7934,0,0,60,14787,285,0,2,1,55,10,0,13,1
580,2,3,0,350,1014,0,1,49,43895,634,2,0,1,36,8,0,41,1
581,8,4,0,505,4082,1,1,60,40197,723,0,1,1,90,3,0,75,0
582,8,4,0,535,3435,0,0,76,37943,327,0,0,1,99,1,0,42,0
583,11,1,0,436,3917,0,1,31,11741,64,0,1,0,35,5,0,70,1
584,8,3,0,356,2174,0,0,36,47397,258,0,0,1,48,10,0,1,0
585,0,2,0,1247,1735,0,1,69,11975,569,1,2,0,100,9,0,22,1
586,11,4,0,1220,2208,0,0,60,30488,902,1,0,1,78,1,0,70,1
587,0,3,0,769,7629,1,1,34,25663,929,0,2,0,89,2,0,94,0
588,0,5,0,206,1435,0,0,53,8336,820,1,0,0,23,6,0,58,1
589,0,0,0,561,2272,1,0,49,23271,162,2,0,1,73,6,0,27,1
591,5,4,0,1442,7613,1,1,55,5906,950,1,1,1,18,6,0,71,1
592,4,3,0,438,2471,1,1,49,20388,901,0,1,1,17,5,0,0,0
593,12,2,0,958,5322,1,1,45,14795,60,0,1,0,5,6,0,75,0
594,7,3,0,1117,3059,1,1,46,9011,657,1,0,0,65,6,0,47,1
595,8,0,0,838,2071,0,1,62,22549,760,0,1,1,49,7,0,8,1
596,6,1,0,1019,6012,1,0,74,15704,93,1,0,1,51,7,0,29,1
597,11,3,0,542,5404,0,0,34,6946,472,1,1,1,86,5,0,64,0
598,11,0,0,708,7030,0,1,39,42776,466,1,0,0,27,9,0,49,1
599,0,5,0,1202,1359,1,1,40,40213,548,1,1,0,38,4,0,72,1
600,1,0,0,348,6512,1,1,50,13367,223,0,1,1,46,2,0,68,1
602,4,3,0,563,5861,1,0,39,1471,218,1,0,1,47,4,0,46,0
603,9,4,0,1497,1354,1,0,67,37471,77,0,1,1,17,6,0,87,0
604,6,0,0,1117,6296,0,1,39,2698,948,0,1,1,89,5,0,36,0
605,3,3,0,1372,2198,1,1,40,9692,569,2,1,0,49,1,0,61,1
606,1,0,0,1405,1730,0,1,59,12929,740,2,2,0,67,3,0,26,0
607,11,1,0,1301,3575,0,0,74,47102,414,2,2,0,67,1,0,23,1
608,7,3,0,965,2439,1,0,33,7147,838,0,2,1,28,6,0,48,0
609,8,5,0,903,1861,0,1,33,7122,20,1,1,0,50,10,0,66,1
610,8,4,0,178,6032,0,0,49,30403,405,1,0,0,97,6,0,26,1
611,5,1,0,1133,3435,1,0,67,43784,934,1,0,1,81,8,0,7,1
613,8,2,0,1293,4802,1,0,40,20841,136,0,0,1,78,1,0,67,1
614,2,5,0,870,6923,0,1,71,24862,666,0,2,0,52,10,0,86,1
615,7,2,0,414,4972,1,0,39,48201,537,1,2,0,84,4,0,66,0
616,3,1,0,1160,2670,0,0,51,33407,797,2,0,1,97,10,0,47,0
617,7,0,0,817,6234,0,0,62,36015,331,0,0,1,16,10,0,14,0
618,7,2,0,1079,2014,0,1,57,3688,837,2,2,0,7,9,0,11,1
619,3,0,0,632,7325,1,0,43,3139,237,0,2,0,89,6,0,72,0
620,4,3,0,735,7394,1,0,33,38555,158,2,1,0,84,5,0,95,1
621,0,4,0,1248,1093,1,1,31,44318,772,0,0,1,96,3,0,51,0
622,4,1,0,1176,4175,0,1,44,38944,454,2,2,1,44,3,0,61,1
624,9,3,0,1137,6849,0,0,45,8960,838,2,1,1,72,7,0,67,1
625,6,0,0,1037,6894,1,1,53,2414,174,0,2,0,21,6,0,58,1
626,5,2,0,801,2081,0,0,41,20074,229,1,1,0,99,7,0,29,0
627,7,1,0,1374,3486,0,1,64,4196,971,1,1,1,76,3,0,45,1
628,1,2,0,447,6391,1,0,41,2299,923,1,0,1,44,4,0,26,0
629,9,1,0,1090,4452,0,0,61,47256,475,1,2,1,58,8,0,41,1
630,2,4,0,1082,2991,0,0,38,35164,815,2,1,1,24,1,0,12,1
631,12,1,0,740,6913,0,1,63,38719,839,1,1,1,98,10,0,54,0
632,12,3,0,1306,7354,1,1,61,29793,845,1,0,1,55,4,0,95,1
633,3,5,0,756,1055,0,0,55,48598,718,2,0,0,28,7,0,21,1
635,11,0,0,432,2019,0,1,60,42670,528,1,1,0,84,6,0,91,0
636,11,1,0,660,3244,0,0,71,49225,418,0,0,0,73,1,0,94,0
637,1,2,0,1134,7181,1,0,57,18481,523,0,1,0,2,2,0,82,0
638,9,0,0,1210,7510,0,1,37,42625,385,0,2,1,76,6,0,4,1
639,2,2,0,717,1795,0,1,64,38834,945,0,2,1,95,5,0,49,1
640,5,5,0,322,4066,1,1,58,1076,557,0,2,1,81,3,0,70,0
641,0,0,0,740,1336,1,1,42,19974,827,1,0,0,76,10,0,82,1
642,12,3,0,159,6529,1,0,30,27585,629,0,2,1,36,2,0,18,0
643,7,4,0,1082,3230,1,0,61,47586,992,2,0,1,42,10,0,71,0
644,12,0,0,315,5798,1,0,68,49932,176,1,0,1,84,9,0,93,0
646,12,5,0,112,2269,0,0,38,6512,979,1,2,1,68,4,0,10,0
647,4,2,0,825,1563,1,1,53,34337,920,0,1,0,100,9,0,58,0
648,10,4,0,756,2725,1,0,59,10533,908,2,1,1,66,1,0,36,1
649,3,3,0,972,7178,1,1,67,2428,384,0,2,1,54,3,0,89,0
650,2,1,0,768,3128,0,0,47,31514,613,2,0,0,48,6,0,47,1
651,3,1,0,697,6307,0,1,79,26057,6,2,2,1,50,1,0,84,1
652,10,0,0,1213,548,0,0,41,48686,903,2,0,0,67,7,0,86,0
653,8,2,0,764,7431,0,1,67,34268,590,2,0,0,80,4,0,32,0
654,1,4,0,294,2014,0,1,33,48792,407,2,2,1,98,3,0,87,0
655,0,3,0,366,4358,0,1,75,25788,513,0,2,0,95,7,0,65,0
657,0,5,0,1184,6012,1,0,38,16329,274,0,0,1,32,2,0,75,0
658,10,1,0,827,7615,1,0,58,28805,517,0,2,0,29,10,0,99,1
659,1,0,0,466,2478,0,0,60,40010,977,2,0,1,92,4,0,89,1
660,0,5,0,1259,3731,1,0,46,8917,138,1,0,1,36,5,0,60,1
661,7,3,0,1447,3068,0,1,79,16785,424,0,1,1,66,6,0,27,1
662,5,1,0,993,4140,1,1,51,33522,484,2,0,1,48,8,0,75,0
663,7,2,0,603,702,0,1,55,43159,1000,1,2,0,3,5,0,83,0
664,0,2,0,191,1321,1,1,72,48934,723,0,0,0,89,6,0,38,1
665,2,5,0,234,1797,1,0,69,30982,60,0,0,1,88,10,0,68,1
666,2,4,0,1311,7404,0,1,49,49842,431,2,1,1,3,9,0,65,0
669,9,0,0,790,3742,0,1,68,4700,866,0,1,0,60,1,0,90,0
670,12,1,0,117,4549,1,0,46,723,795,1,2,0,41,5,0,36,1
671,0,2,0,676,4996,1,0,47,32313,92,1,0,0,88,6,0,9,0
672,10,5,0,1186,2631,1,1,32,6162,234,2,1,1,44,6,0,64,0
673,10,1,0,561,4395,1,0,75,47880,792,0,1,1,21,1,0,76,1
674,12,5,0,1193,2299,0,0,71,31628,243,2,0,0,88,4,0,37,0
675,10,3,0,154,3273,1,1,78,7791,195,0,1,0,9,7,0,22,0
676,3,1,0,1362,2896,0,0,68,8156,747,0,2,1,64,5,0,32,1
677,5,4,0,1254,641,1,0,37,48191,892,0,1,1,61,4,0,22,1
678,0,0,0,362,4190,1,0,67,28174,408,0,1,0,23,7,0,79,0
680,1,0,0,835,1912,0,0,70,24393,192,1,1,1,22,7,0,41,0
681,1,4,0,368,3012,0,1,43,4621,22,0,0,1,8,5,0,85,1
682,11,5,0,830,5308,1,1,48,5220,436,2,0,1,67,4,0,18,1
683,5,4,0,1091,2639,0,0,66,46001,303,1,1,0,23,9,0,7,0
684,9,4,0,783,1442,0,0,40,13371,626,0,2,1,96,1,0,84,0
685,7,2,0,1004,6998,1,1,55,36182,683,2,1,0,57,5,0,15,0
686,11,5,0,668,4160,1,0,67,47796,983,2,2,1,2,10,0,68,0
687,2,2,0,711,1479,1,1,43,2303,530,2,0,1,28,1,0,51,0
688,8,3,0,658,4090,0,0,62,27145,991,0,2,0,80,6,0,14,1
689,5,1,0,703,1539,0,1,74,44835,436,2,2,1,72,6,0,12,0
691,12,4,0,470,2949,0,0,62,48535,735,0,2,0,43,4,0,28,0
692,2,0,0,421,2881,0,0,31,40119,529,2,0,0,25,2,0,9,1
693,6,0,0,723,5841,1,1,51,29989,498,0,1,0,76,6,0,47,1
694,6,4,0,738,3447,1,0,72,37317,439,0,0,0,80,10,0,74,1
695,10,5,0,1046,4941,1,1,31,24717,347,1,1,0,73,2,0,55,1
696,4,2,0,248,3166,0,0,58,187,631,0,0,1,84,6,0,66,1
697,0,1,0,604,6639,1,1,62,2729,739,2,2,0,61,4,0,21,0
